Date,Temperature,Humidity,Operator,Measure1,Measure2,Measure3,Measure4,Measure5,Measure6,Measure7,Measure8,Measure9,Measure10,Measure11,Measure12,Measure13,Measure14,Measure15,Hours Since Previous Failure,Failure,﻿Date.year,﻿Date.month,﻿Date.day-of-month,﻿Date.day-of-week,﻿Date.hour,﻿Date.minute,﻿Date.second
2016-10-13 12:00:00,64,87,Operator4,1979,1,2,1663,475,1025,1264,729,1674,965,1142,841,1679,976,1916,126,No,2016,10,13,4,12,0,0
2016-10-13 13:00:00,62,84,Operator4,466,2,1,191,2001,767,1479,1104,1711,203,1006,700,1800,1437,1705,127,No,2016,10,13,4,13,0,0
2016-10-13 14:00:00,65,86,Operator4,989,2,0,1496,1497,1847,306,424,954,302,975,1604,787,472,868,128,No,2016,10,13,4,14,0,0
2016-10-13 15:00:00,61,86,Operator4,642,2,0,666,677,1351,1435,425,197,530,459,712,936,755,654,129,No,2016,10,13,4,15,0,0
2016-10-13 16:00:00,61,84,Operator6,1410,2,1,1426,1323,931,1561,1721,1890,1892,728,1965,1771,1422,1368,130,No,2016,10,13,4,16,0,0
2016-10-13 17:00:00,63,88,Operator6,941,2,0,1549,1275,598,1078,238,872,383,289,692,1474,1910,664,131,No,2016,10,13,4,17,0,0
2016-10-13 18:00:00,67,91,Operator6,1531,3,2,1768,1820,876,1171,1749,1334,904,195,199,910,1130,1358,132,No,2016,10,13,4,18,0,0
2016-10-13 19:00:00,66,88,Operator6,1569,0,2,1332,280,1334,1743,241,1432,1538,1964,235,1161,585,825,133,No,2016,10,13,4,19,0,0
2016-10-13 20:00:00,65,85,Operator6,659,0,2,609,960,247,1650,821,2004,894,1990,436,1433,1025,1791,134,No,2016,10,13,4,20,0,0
2016-10-13 21:00:00,68,91,Operator6,646,3,1,363,304,485,950,1049,1716,739,758,1003,1899,1256,1713,135,No,2016,10,13,4,21,0,0
2016-10-13 22:00:00,60,83,Operator6,1072,3,0,1864,1693,1933,1707,1016,939,1964,1635,718,1701,1139,1880,136,No,2016,10,13,4,22,0,0
2016-10-13 23:00:00,65,91,Operator6,1613,2,2,740,194,514,1818,1302,494,543,808,1694,1879,1170,1064,137,No,2016,10,13,4,23,0,0
2016-10-14 00:00:00,61,92,Operator7,1192,3,1,227,1025,1320,1833,1486,1743,430,1757,910,1965,695,1369,138,No,2016,10,14,5,0,0,0
2016-10-14 01:00:00,63,92,Operator7,329,2,0,1237,482,1800,1431,1570,544,835,240,1797,1334,1335,1647,139,No,2016,10,14,5,1,0,0
2016-10-14 02:00:00,68,87,Operator7,1655,2,2,174,1649,1536,730,982,1037,1701,278,1132,1611,1655,513,140,Yes,2016,10,14,5,2,0,0
2016-10-14 03:00:00,66,86,Operator7,1958,1,0,1118,1363,875,473,1041,1962,883,1334,1566,1238,1675,1883,1,No,2016,10,14,5,3,0,0
2016-10-14 04:00:00,62,84,Operator7,1609,0,1,1565,1707,1193,527,417,1614,1870,319,677,1584,1486,1377,2,No,2016,10,14,5,4,0,0
2016-10-14 05:00:00,68,85,Operator7,869,0,2,1468,1709,1161,447,1851,758,1966,919,1605,910,1214,721,3,No,2016,10,14,5,5,0,0
2016-10-14 06:00:00,63,85,Operator7,1377,3,1,683,1127,466,1442,562,1751,1855,1999,1577,676,1768,223,4,No,2016,10,14,5,6,0,0
2016-10-14 07:00:00,62,80,Operator7,996,3,1,1301,1446,797,427,709,1406,1850,1626,1970,1524,584,1965,5,No,2016,10,14,5,7,0,0
2016-10-14 08:00:00,66,90,Operator2,965,0,0,1640,1945,389,1058,500,673,1150,1220,429,324,635,658,6,No,2016,10,14,5,8,0,0
2016-10-14 09:00:00,68,82,Operator2,1906,1,1,1567,728,808,1122,657,1887,1706,652,2011,1263,2007,1921,7,No,2016,10,14,5,9,0,0
2016-10-14 10:00:00,65,84,Operator2,1882,0,1,1339,1538,1015,1892,1317,1178,1965,663,302,823,1275,1884,8,No,2016,10,14,5,10,0,0
2016-10-14 11:00:00,65,92,Operator2,618,2,2,402,908,1696,747,853,1814,450,769,1911,776,1040,1898,9,No,2016,10,14,5,11,0,0
2016-10-14 12:00:00,64,88,Operator2,295,0,1,351,1688,1775,1747,1213,1766,1868,905,1599,348,579,1976,10,No,2016,10,14,5,12,0,0
2016-10-14 13:00:00,64,86,Operator2,1989,1,0,612,524,544,1718,737,1919,678,1426,316,416,755,1112,11,No,2016,10,14,5,13,0,0
2016-10-14 14:00:00,63,87,Operator2,612,3,1,496,163,1748,1406,974,575,217,930,1786,893,1521,1544,12,No,2016,10,14,5,14,0,0
2016-10-14 15:00:00,66,84,Operator2,1249,2,0,218,1185,286,1358,912,1415,1186,1270,1433,267,946,1858,13,No,2016,10,14,5,15,0,0
2016-10-14 16:00:00,64,84,Operator8,957,1,0,903,703,556,185,1451,1311,597,987,845,545,1821,587,14,No,2016,10,14,5,16,0,0
2016-10-14 17:00:00,61,86,Operator8,1044,3,2,336,431,1980,1008,671,367,199,557,747,1777,471,881,15,No,2016,10,14,5,17,0,0
2016-10-14 18:00:00,65,83,Operator8,916,2,2,1735,212,557,1177,1234,437,158,251,917,1348,300,574,16,No,2016,10,14,5,18,0,0
2016-10-14 19:00:00,64,92,Operator8,433,2,0,962,849,666,551,1186,621,869,422,1008,1381,1269,371,17,No,2016,10,14,5,19,0,0
2016-10-14 20:00:00,60,85,Operator8,1258,2,0,1971,1834,587,1655,1806,1574,1768,887,1492,218,1728,1998,18,No,2016,10,14,5,20,0,0
2016-10-14 21:00:00,61,83,Operator8,355,1,2,678,1973,1714,1261,846,1844,525,642,528,333,648,1373,19,No,2016,10,14,5,21,0,0
2016-10-14 22:00:00,66,92,Operator8,1441,1,0,1119,749,1521,1684,1164,345,201,1609,306,383,339,1178,20,No,2016,10,14,5,22,0,0
2016-10-14 23:00:00,65,89,Operator8,1832,3,1,1567,1730,1795,767,524,589,343,1420,787,1245,222,1057,21,No,2016,10,14,5,23,0,0
2016-10-15 00:00:00,62,90,Operator1,517,0,0,1195,1580,1962,434,798,781,836,1044,1457,1743,1180,1846,22,No,2016,10,15,6,0,0,0
2016-10-15 01:00:00,67,90,Operator1,1109,1,0,400,844,1763,1076,1738,1707,543,1558,488,1061,533,1718,23,No,2016,10,15,6,1,0,0
2016-10-15 02:00:00,63,85,Operator1,1462,3,0,1316,1913,1477,377,869,1595,903,654,536,601,385,1146,24,No,2016,10,15,6,2,0,0
2016-10-15 03:00:00,64,84,Operator1,1171,1,2,155,482,1608,1311,939,1672,159,1581,451,1563,1011,1143,25,No,2016,10,15,6,3,0,0
2016-10-15 04:00:00,68,87,Operator1,1605,1,0,490,1875,179,747,497,319,1732,917,1342,870,204,1405,26,No,2016,10,15,6,4,0,0
2016-10-15 05:00:00,62,82,Operator1,1131,3,2,916,1711,296,353,1871,1924,490,853,1777,364,1771,1072,27,No,2016,10,15,6,5,0,0
2016-10-15 06:00:00,63,90,Operator1,169,3,0,1078,1061,1316,719,523,1721,511,1771,1198,1646,1710,1520,28,No,2016,10,15,6,6,0,0
2016-10-15 07:00:00,65,88,Operator1,898,0,1,209,271,448,562,1518,988,1919,1106,1664,391,1240,346,29,No,2016,10,15,6,7,0,0
2016-10-15 08:00:00,63,91,Operator3,501,0,0,549,1880,638,444,1064,2010,790,610,295,1401,1340,410,30,No,2016,10,15,6,8,0,0
2016-10-15 09:00:00,61,80,Operator3,1727,0,0,505,550,1964,848,885,1597,935,1306,1867,168,1596,1758,31,No,2016,10,15,6,9,0,0
2016-10-15 10:00:00,61,88,Operator3,246,1,2,782,455,219,743,573,888,1653,478,1539,1544,1881,1419,32,No,2016,10,15,6,10,0,0
2016-10-15 11:00:00,63,82,Operator3,578,2,2,1036,480,1395,1886,489,802,1422,878,415,1722,1253,788,33,No,2016,10,15,6,11,0,0
2016-10-15 12:00:00,67,84,Operator3,536,3,2,638,1711,1997,869,1414,980,334,440,676,496,420,364,34,No,2016,10,15,6,12,0,0
2016-10-15 13:00:00,62,83,Operator3,1036,3,0,475,982,859,211,1243,1566,627,1098,731,735,1322,1686,35,No,2016,10,15,6,13,0,0
2016-10-15 14:00:00,60,90,Operator3,757,0,2,1679,1040,1385,2010,1675,506,854,690,312,515,951,328,36,No,2016,10,15,6,14,0,0
2016-10-15 15:00:00,64,82,Operator3,1403,0,1,1929,1175,858,1690,1625,900,658,871,901,1752,1800,1164,37,No,2016,10,15,6,15,0,0
2016-10-15 16:00:00,67,86,Operator5,973,0,0,1290,591,700,1273,1228,1797,383,1757,488,1792,1006,1694,38,No,2016,10,15,6,16,0,0
2016-10-15 17:00:00,61,86,Operator5,1323,0,1,1545,311,345,386,675,1172,1982,522,1817,1074,259,1120,39,No,2016,10,15,6,17,0,0
2016-10-15 18:00:00,60,90,Operator5,1035,2,1,1974,1982,1381,1038,1609,398,1497,1827,1935,1295,468,735,40,No,2016,10,15,6,18,0,0
2016-10-15 19:00:00,63,86,Operator5,1471,0,1,1728,422,645,1110,1680,1644,668,156,1289,1174,1178,1931,41,No,2016,10,15,6,19,0,0
2016-10-15 20:00:00,67,80,Operator5,298,1,2,1779,1586,410,963,1754,536,1585,711,234,794,853,1418,42,No,2016,10,15,6,20,0,0
2016-10-15 21:00:00,66,87,Operator5,1400,0,2,1078,942,1197,760,324,1185,711,203,1175,1663,401,1172,43,No,2016,10,15,6,21,0,0
2016-10-15 22:00:00,63,83,Operator5,188,2,1,1237,1105,188,867,321,1839,794,1561,185,469,1437,331,44,No,2016,10,15,6,22,0,0
2016-10-15 23:00:00,62,85,Operator5,1429,2,2,439,278,635,1337,741,1735,1325,1098,1222,445,398,1330,45,No,2016,10,15,6,23,0,0
2016-10-16 00:00:00,62,85,Operator2,1926,3,0,250,613,1302,1801,1457,1879,1321,1026,1513,1575,760,247,46,No,2016,10,16,7,0,0,0
2016-10-16 01:00:00,60,87,Operator2,1869,1,2,1024,760,162,805,1837,1102,963,425,928,1046,663,1592,47,No,2016,10,16,7,1,0,0
2016-10-16 02:00:00,65,81,Operator2,1794,1,2,1625,333,1904,354,1545,1007,1385,208,423,661,1147,1248,48,No,2016,10,16,7,2,0,0
2016-10-16 03:00:00,64,91,Operator2,995,0,0,1312,987,1991,844,1746,730,812,1242,331,1434,913,1094,49,No,2016,10,16,7,3,0,0
2016-10-16 04:00:00,62,85,Operator2,703,1,0,351,594,1326,358,1293,1230,826,1156,2005,315,708,905,50,No,2016,10,16,7,4,0,0
2016-10-16 05:00:00,65,84,Operator2,1492,0,0,156,488,1311,1266,941,560,1978,390,1641,280,265,1532,51,No,2016,10,16,7,5,0,0
2016-10-16 06:00:00,64,81,Operator2,1311,1,1,1174,921,183,1638,1069,317,463,865,1065,433,888,1723,52,No,2016,10,16,7,6,0,0
2016-10-16 07:00:00,68,91,Operator2,1401,2,2,244,322,1779,1841,406,365,1606,1588,618,1287,763,1983,53,No,2016,10,16,7,7,0,0
2016-10-16 08:00:00,64,82,Operator4,1603,3,1,1652,959,1487,1758,1363,885,234,930,1291,807,208,1269,54,No,2016,10,16,7,8,0,0
2016-10-16 09:00:00,66,84,Operator4,1340,3,0,1096,783,1089,1241,1354,1927,846,287,403,1986,1909,359,55,No,2016,10,16,7,9,0,0
2016-10-16 10:00:00,62,91,Operator4,714,1,1,1201,699,552,344,1812,397,462,1124,1386,315,848,1576,56,No,2016,10,16,7,10,0,0
2016-10-16 11:00:00,63,80,Operator4,1492,2,1,1648,350,1764,936,602,1243,1722,1678,194,1205,1366,1709,57,No,2016,10,16,7,11,0,0
2016-10-16 12:00:00,61,89,Operator4,562,0,1,644,1079,1102,839,1817,1448,1018,1226,1087,490,507,281,58,No,2016,10,16,7,12,0,0
2016-10-16 13:00:00,63,88,Operator4,1087,0,2,971,567,1024,1981,1919,1460,192,1679,1061,293,1158,1092,59,No,2016,10,16,7,13,0,0
2016-10-16 14:00:00,62,90,Operator4,696,0,2,837,1107,885,215,1927,1158,1029,922,677,1182,370,314,60,No,2016,10,16,7,14,0,0
2016-10-16 15:00:00,62,85,Operator4,478,1,2,1252,593,818,1090,384,1447,431,1277,679,1092,1936,499,61,No,2016,10,16,7,15,0,0
2016-10-16 16:00:00,66,85,Operator6,704,3,1,1369,1353,1376,1928,656,1351,1821,1557,1609,1095,1553,283,62,No,2016,10,16,7,16,0,0
2016-10-16 17:00:00,66,87,Operator6,1472,0,2,364,1900,1773,880,1556,1554,271,1582,1807,1058,674,346,63,No,2016,10,16,7,17,0,0
2016-10-16 18:00:00,66,83,Operator6,461,3,1,1587,1953,1802,254,1176,234,1873,1819,1808,1413,629,1983,64,No,2016,10,16,7,18,0,0
2016-10-16 19:00:00,62,82,Operator6,1843,2,0,1158,802,1072,1771,835,893,751,991,384,968,1400,171,65,No,2016,10,16,7,19,0,0
2016-10-16 20:00:00,60,91,Operator6,520,0,0,1151,1099,701,1830,1611,212,742,1949,853,1814,684,431,66,No,2016,10,16,7,20,0,0
2016-10-16 21:00:00,63,84,Operator6,1772,2,1,1699,307,1179,326,216,392,1709,1299,423,1310,939,576,67,No,2016,10,16,7,21,0,0
2016-10-16 22:00:00,60,89,Operator6,1949,3,2,368,552,391,1158,1047,774,898,1353,372,792,1188,1571,68,No,2016,10,16,7,22,0,0
2016-10-16 23:00:00,65,87,Operator6,788,3,2,1724,1937,1907,1977,791,375,1261,1776,258,1555,814,948,69,No,2016,10,16,7,23,0,0
2016-10-17 00:00:00,65,82,Operator7,1129,3,0,1692,1318,630,1583,546,548,1451,1055,1010,968,895,749,70,No,2016,10,17,1,0,0,0
2016-10-17 01:00:00,66,82,Operator7,957,2,1,1871,516,196,964,1001,1133,1968,318,1856,1668,1546,985,71,No,2016,10,17,1,1,0,0
2016-10-17 02:00:00,65,81,Operator7,171,0,0,1694,1301,1744,1023,1093,708,970,573,1184,437,215,1524,72,No,2016,10,17,1,2,0,0
2016-10-17 03:00:00,67,89,Operator7,1049,0,1,579,871,1619,1650,791,562,994,1879,1778,838,1477,1165,73,No,2016,10,17,1,3,0,0
2016-10-17 04:00:00,65,87,Operator7,1763,2,0,1985,901,1030,1034,958,1650,752,343,1905,762,1773,1593,74,No,2016,10,17,1,4,0,0
2016-10-17 05:00:00,65,83,Operator7,1591,2,0,925,1710,935,1750,482,353,812,712,1160,661,793,826,75,No,2016,10,17,1,5,0,0
2016-10-17 06:00:00,63,88,Operator7,1026,2,1,737,1051,830,529,1720,1192,1288,808,1854,642,652,1271,76,No,2016,10,17,1,6,0,0
2016-10-17 07:00:00,64,83,Operator7,1296,0,1,260,620,962,411,1100,1780,1008,1574,200,418,794,1967,77,No,2016,10,17,1,7,0,0
2016-10-17 08:00:00,61,89,Operator2,1997,2,1,653,822,1434,757,1528,1070,1148,717,936,1341,445,517,78,No,2016,10,17,1,8,0,0
2016-10-17 09:00:00,64,82,Operator2,1972,0,0,319,1065,783,1196,1384,1249,1886,474,193,563,1889,704,79,No,2016,10,17,1,9,0,0
2016-10-17 10:00:00,62,92,Operator2,704,0,0,2000,1918,1928,1517,1603,645,227,835,959,743,1573,1165,80,No,2016,10,17,1,10,0,0
2016-10-17 11:00:00,60,84,Operator2,1568,1,0,249,1575,1353,830,566,544,1934,770,1438,1236,631,346,81,No,2016,10,17,1,11,0,0
2016-10-17 12:00:00,60,84,Operator2,394,2,2,1091,1242,1321,1711,710,1664,1221,1308,1653,1146,826,1426,82,No,2016,10,17,1,12,0,0
2016-10-17 13:00:00,61,82,Operator2,1406,3,2,1245,535,1058,1027,1181,896,562,1094,1131,481,1473,1045,83,No,2016,10,17,1,13,0,0
2016-10-17 14:00:00,66,85,Operator2,1281,0,2,527,375,917,452,760,1042,1816,563,1615,1911,1363,483,84,No,2016,10,17,1,14,0,0
2016-10-17 15:00:00,67,91,Operator2,1771,1,0,1467,1741,1192,303,727,657,1198,1731,1300,376,747,395,85,No,2016,10,17,1,15,0,0
2016-10-17 16:00:00,68,89,Operator8,308,1,1,1779,411,1416,1206,1737,854,649,1327,1640,1906,748,1360,86,No,2016,10,17,1,16,0,0
2016-10-17 17:00:00,66,88,Operator8,1726,0,0,873,1643,424,1275,1121,1293,1074,214,1802,751,835,340,87,No,2016,10,17,1,17,0,0
2016-10-17 18:00:00,60,80,Operator8,2002,1,2,1737,1471,267,309,1328,1606,479,2001,734,1896,242,2008,88,No,2016,10,17,1,18,0,0
2016-10-17 19:00:00,66,84,Operator8,1610,2,0,1208,195,309,502,1316,1230,1195,1279,1986,505,379,1279,89,No,2016,10,17,1,19,0,0
2016-10-17 20:00:00,64,85,Operator8,1731,0,0,866,734,1046,1454,1226,1547,1870,736,635,1783,1885,949,90,No,2016,10,17,1,20,0,0
2016-10-17 21:00:00,62,89,Operator8,1101,3,0,978,1982,422,199,803,608,785,1641,1379,1627,231,1879,91,No,2016,10,17,1,21,0,0
2016-10-17 22:00:00,60,81,Operator8,777,1,2,212,200,1409,979,1658,1665,1128,1862,175,988,700,1771,92,No,2016,10,17,1,22,0,0
2016-10-17 23:00:00,61,88,Operator8,391,1,2,654,1341,1139,561,457,378,1703,518,655,420,992,263,93,No,2016,10,17,1,23,0,0
2016-10-18 00:00:00,63,90,Operator1,1962,1,2,515,1775,937,919,1716,554,1638,1787,355,1735,382,1593,94,No,2016,10,18,2,0,0,0
2016-10-18 01:00:00,64,80,Operator1,797,0,2,1590,159,1485,955,1128,1119,1051,1989,1341,1822,1031,1370,95,No,2016,10,18,2,1,0,0
2016-10-18 02:00:00,68,83,Operator1,685,1,2,1733,409,530,1142,968,449,1605,213,260,222,510,1313,96,No,2016,10,18,2,2,0,0
2016-10-18 03:00:00,62,86,Operator1,1668,0,0,1569,571,1713,1919,1541,1755,356,257,1261,550,1453,1477,97,No,2016,10,18,2,3,0,0
2016-10-18 04:00:00,68,84,Operator1,1617,2,2,1729,813,1148,246,563,575,829,1761,1399,434,1469,403,98,No,2016,10,18,2,4,0,0
2016-10-18 05:00:00,63,90,Operator1,536,2,2,993,1132,355,1729,863,1437,1236,1202,1923,177,1230,633,99,No,2016,10,18,2,5,0,0
2016-10-18 06:00:00,67,84,Operator1,277,3,1,1636,613,1917,1499,841,1719,1411,530,1969,1275,1635,265,100,No,2016,10,18,2,6,0,0
2016-10-18 07:00:00,68,91,Operator1,548,2,2,1406,260,1362,677,1475,447,851,768,203,539,266,1237,101,No,2016,10,18,2,7,0,0
2016-10-18 08:00:00,62,85,Operator3,417,1,2,644,1882,1713,1565,1922,982,1850,1695,1334,882,744,677,102,No,2016,10,18,2,8,0,0
2016-10-18 09:00:00,60,89,Operator3,577,2,1,411,1530,741,1461,593,1832,1121,492,1436,394,818,676,103,No,2016,10,18,2,9,0,0
2016-10-18 10:00:00,60,90,Operator3,1757,3,2,1449,1679,1221,1203,1241,1947,1260,238,199,256,991,1798,104,No,2016,10,18,2,10,0,0
2016-10-18 11:00:00,66,87,Operator3,1627,1,2,1012,1380,1806,841,681,1574,1966,1929,681,351,1285,496,105,No,2016,10,18,2,11,0,0
2016-10-18 12:00:00,63,80,Operator3,1961,3,2,1559,1075,759,1947,1817,449,1600,1015,1592,874,902,1138,106,No,2016,10,18,2,12,0,0
2016-10-18 13:00:00,68,82,Operator3,423,0,1,1518,932,1246,661,1341,1451,1653,291,480,1005,789,1139,107,No,2016,10,18,2,13,0,0
2016-10-18 14:00:00,63,89,Operator3,875,0,1,165,596,877,884,1790,1729,1008,785,1005,1547,1617,312,108,No,2016,10,18,2,14,0,0
2016-10-18 15:00:00,67,85,Operator3,1134,0,0,370,1892,2000,1634,523,552,1256,1187,1372,1830,449,1913,109,No,2016,10,18,2,15,0,0
2016-10-18 16:00:00,65,86,Operator5,535,0,0,1415,784,1060,1363,1046,1981,1365,303,1177,482,215,1363,110,No,2016,10,18,2,16,0,0
2016-10-18 17:00:00,65,84,Operator5,1545,0,0,973,174,1095,1200,528,1607,1304,648,1332,1757,1710,494,111,No,2016,10,18,2,17,0,0
2016-10-18 18:00:00,65,92,Operator5,1388,2,0,1702,388,1286,1222,430,820,1164,1248,1044,495,1312,1133,112,No,2016,10,18,2,18,0,0
2016-10-18 19:00:00,66,82,Operator5,451,0,0,784,728,1611,1142,1981,547,1342,1075,889,1313,190,407,113,No,2016,10,18,2,19,0,0
2016-10-18 20:00:00,62,88,Operator5,726,0,2,772,422,451,970,1045,1717,826,1797,1497,865,394,1351,114,No,2016,10,18,2,20,0,0
2016-10-18 21:00:00,65,87,Operator5,1805,1,2,1975,790,1762,1072,1859,334,1231,1559,1702,514,1820,742,115,No,2016,10,18,2,21,0,0
2016-10-18 22:00:00,67,81,Operator5,1163,1,1,668,806,1794,1699,171,1152,194,1023,1958,675,1166,1669,116,No,2016,10,18,2,22,0,0
2016-10-18 23:00:00,63,90,Operator5,1334,0,2,1835,973,501,2006,1842,543,865,1378,499,802,1788,1066,117,No,2016,10,18,2,23,0,0
2016-10-19 00:00:00,60,88,Operator2,469,3,0,597,728,837,1159,1629,563,1100,975,274,1439,431,885,118,No,2016,10,19,3,0,0,0
2016-10-19 01:00:00,62,86,Operator2,493,2,1,1959,1759,1376,1943,561,1833,661,1732,1868,390,668,1164,119,No,2016,10,19,3,1,0,0
2016-10-19 02:00:00,64,89,Operator2,2003,3,1,1676,240,1586,515,870,1116,1777,597,1589,217,535,1477,120,No,2016,10,19,3,2,0,0
2016-10-19 03:00:00,65,87,Operator2,1417,1,1,484,1918,967,1431,276,1218,1118,1599,741,257,1421,1372,121,No,2016,10,19,3,3,0,0
2016-10-19 04:00:00,62,90,Operator2,1338,1,1,948,1016,1471,480,1601,528,212,1803,381,559,347,1783,122,No,2016,10,19,3,4,0,0
2016-10-19 05:00:00,68,86,Operator2,660,2,1,1919,311,1985,451,851,1993,456,955,1352,812,1092,1182,123,No,2016,10,19,3,5,0,0
2016-10-19 06:00:00,68,89,Operator2,950,3,0,1725,469,1248,1997,322,518,1980,822,1747,1531,982,1676,124,No,2016,10,19,3,6,0,0
2016-10-19 07:00:00,64,90,Operator2,1653,2,0,539,663,364,1819,740,449,292,1688,1593,1481,979,922,125,No,2016,10,19,3,7,0,0
2016-10-19 08:00:00,68,81,Operator4,721,1,2,1303,1812,652,1342,1442,1353,548,1816,1614,359,1211,1002,126,No,2016,10,19,3,8,0,0
2016-10-19 09:00:00,66,90,Operator4,807,1,0,1556,1317,501,1896,1327,1849,440,654,1471,439,1227,563,127,No,2016,10,19,3,9,0,0
2016-10-19 10:00:00,68,88,Operator4,764,0,0,175,608,990,2003,867,820,548,586,555,1129,777,600,128,No,2016,10,19,3,10,0,0
2016-10-19 11:00:00,68,86,Operator4,1891,2,0,1303,1680,1290,1674,1362,1278,1936,1643,1099,1129,1355,1843,129,No,2016,10,19,3,11,0,0
2016-10-19 12:00:00,63,86,Operator4,1293,2,1,1381,1003,1791,1512,777,1051,500,1192,730,1588,769,1883,130,No,2016,10,19,3,12,0,0
2016-10-19 13:00:00,62,89,Operator4,458,1,2,217,913,1997,1225,758,550,1372,936,1455,804,1925,277,131,No,2016,10,19,3,13,0,0
2016-10-19 14:00:00,66,83,Operator4,381,0,2,1933,931,278,561,1189,518,1005,974,678,1105,2011,681,132,No,2016,10,19,3,14,0,0
2016-10-19 15:00:00,61,81,Operator4,1864,2,1,1546,315,557,434,1668,680,847,1132,663,1249,1136,1096,133,No,2016,10,19,3,15,0,0
2016-10-19 16:00:00,64,89,Operator6,2001,3,2,884,1311,320,1037,612,2011,1434,216,900,375,1375,769,134,No,2016,10,19,3,16,0,0
2016-10-19 17:00:00,68,92,Operator6,1827,3,0,696,1294,722,1281,739,2003,502,1073,398,1833,1756,185,135,No,2016,10,19,3,17,0,0
2016-10-19 18:00:00,66,81,Operator6,529,1,0,396,715,1472,591,630,745,1173,1259,508,454,1762,1864,136,No,2016,10,19,3,18,0,0
2016-10-19 19:00:00,65,81,Operator6,583,3,1,1254,575,1683,667,1442,1132,1292,1500,890,1504,596,1314,137,No,2016,10,19,3,19,0,0
2016-10-19 20:00:00,67,89,Operator6,900,3,0,1837,180,1735,1549,1050,1828,1821,1617,1285,488,698,1611,138,No,2016,10,19,3,20,0,0
2016-10-19 21:00:00,61,92,Operator6,868,0,1,901,271,651,1676,369,1499,515,1510,254,1356,1522,1782,139,No,2016,10,19,3,21,0,0
2016-10-19 22:00:00,65,88,Operator6,1917,0,1,1553,1181,1069,675,845,868,937,1209,533,781,417,940,140,No,2016,10,19,3,22,0,0
2016-10-19 23:00:00,67,89,Operator6,1943,2,1,715,1468,1094,1440,1966,1098,1703,166,1251,1548,1476,1561,141,No,2016,10,19,3,23,0,0
2016-10-20 00:00:00,62,91,Operator7,971,2,0,591,1069,282,834,999,1193,890,1267,446,1243,728,918,142,No,2016,10,20,4,0,0,0
2016-10-20 01:00:00,65,86,Operator7,1306,2,2,1262,1724,1183,1604,646,1718,1013,875,841,777,496,1939,143,No,2016,10,20,4,1,0,0
2016-10-20 02:00:00,65,87,Operator7,633,2,2,1982,1750,1356,1363,650,320,511,289,1166,1515,1590,1866,144,No,2016,10,20,4,2,0,0
2016-10-20 03:00:00,65,91,Operator7,967,2,0,798,207,1250,1147,177,1286,291,809,950,947,1851,937,145,No,2016,10,20,4,3,0,0
2016-10-20 04:00:00,63,88,Operator7,1549,3,0,1104,1211,1631,1413,1149,1840,1436,1441,391,1085,1518,216,146,No,2016,10,20,4,4,0,0
2016-10-20 05:00:00,66,81,Operator7,499,0,1,1181,1420,585,1496,1213,1309,1439,256,763,1165,1852,1414,147,No,2016,10,20,4,5,0,0
2016-10-20 06:00:00,65,81,Operator7,757,2,1,535,914,1512,677,1251,1274,1246,246,597,398,1477,1888,148,No,2016,10,20,4,6,0,0
2016-10-20 07:00:00,60,90,Operator7,645,1,0,508,1736,1213,1491,1750,623,156,1297,1481,363,1785,1314,149,No,2016,10,20,4,7,0,0
2016-10-20 08:00:00,62,80,Operator2,1667,3,2,691,1271,1311,538,416,1251,362,723,1390,1488,873,551,150,No,2016,10,20,4,8,0,0
2016-10-20 09:00:00,66,86,Operator2,903,0,2,868,1196,1343,425,1417,1930,1759,314,840,1814,1611,201,151,No,2016,10,20,4,9,0,0
2016-10-20 10:00:00,64,88,Operator2,593,2,2,1602,564,396,307,214,701,680,1296,984,946,425,1418,152,No,2016,10,20,4,10,0,0
2016-10-20 11:00:00,61,81,Operator2,1119,0,2,505,874,1111,1250,242,1985,1631,325,1885,397,252,158,153,No,2016,10,20,4,11,0,0
2016-10-20 12:00:00,68,80,Operator2,1268,0,0,315,177,702,760,1062,1387,1284,473,322,1906,1134,973,154,No,2016,10,20,4,12,0,0
2016-10-20 13:00:00,60,80,Operator2,1010,0,0,197,744,496,1190,260,1027,1060,1244,1487,1842,1119,900,155,No,2016,10,20,4,13,0,0
2016-10-20 14:00:00,61,84,Operator2,527,0,2,206,1205,563,1911,1041,307,1470,177,841,240,320,976,156,No,2016,10,20,4,14,0,0
2016-10-20 15:00:00,65,80,Operator2,1164,1,1,1494,277,1954,1949,1897,371,1778,1821,1770,1305,192,1076,157,No,2016,10,20,4,15,0,0
2016-10-20 16:00:00,68,80,Operator8,303,1,2,191,1349,628,839,1387,617,378,1320,1279,920,1696,1225,158,No,2016,10,20,4,16,0,0
2016-10-20 17:00:00,67,85,Operator8,457,0,2,1977,361,1417,2011,667,1389,1580,423,1061,307,1970,1185,159,No,2016,10,20,4,17,0,0
2016-10-20 18:00:00,68,86,Operator8,951,3,0,458,633,1147,955,1357,1065,678,1750,804,705,1839,899,160,No,2016,10,20,4,18,0,0
2016-10-20 19:00:00,60,92,Operator8,1212,2,0,1136,942,1392,1895,1016,531,1797,275,1274,1175,894,1216,161,No,2016,10,20,4,19,0,0
2016-10-20 20:00:00,61,91,Operator8,1464,0,2,386,276,646,1580,530,581,757,731,690,1914,1196,1741,162,No,2016,10,20,4,20,0,0
